created_on,name,schema_name,is_builtin,is_aggregate,is_ansi,min_num_arguments,max_num_arguments,arguments,description,catalog_name,is_table_function,valid_for_clustering,is_secure,secrets,external_access_integrations,is_external_function,language,is_memoizable,is_data_metric
2012-08-01 00:00:00.000 -0700,INTERPOLATE_LINEAR,,Y,N,N,1,1,"INTERPOLATE_LINEAR(NUMBER) RETURN NUMBER, INTERPOLATE_LINEAR(FLOAT) RETURN FLOAT",Returns the non-null value of an expression calculated based on the previous and subsequent rows,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,INVOKER_ROLE,,Y,N,Y,0,0,INVOKER_ROLE() RETURN VARCHAR,Returns the invoker role,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,INVOKER_SHARE,,Y,N,Y,0,0,INVOKER_SHARE() RETURN VARCHAR,Returns the invoker role,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS NOT NULL,,Y,N,Y,1,1,IS NOT NULL(ANY) RETURN BOOLEAN,returns TRUE if arg1 is not null,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS NULL,,Y,N,Y,1,1,IS NULL(ANY) RETURN BOOLEAN,returns TRUE if arg1 is null,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_APPLICATION_ROLE_IN_SESSION,,Y,N,Y,1,1,IS_APPLICATION_ROLE_IN_SESSION(VARCHAR) RETURN BOOLEAN,Returns true if the specified application role is in the current role hierarchy,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_ARRAY,,Y,N,N,1,1,IS_ARRAY(VARIANT) RETURN BOOLEAN,Returns true if VARIANT value is an array,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_BINARY,,Y,N,N,1,1,IS_BINARY(VARIANT) RETURN BOOLEAN,Returns true if VARIANT value is a binary string,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_BOOLEAN,,Y,N,N,1,1,IS_BOOLEAN(VARIANT) RETURN BOOLEAN,Returns true if VARIANT value is Boolean,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_CHAR,,Y,N,N,1,1,IS_CHAR(VARIANT) RETURN BOOLEAN,Returns true if VARIANT value is a text string,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_DATABASE_ROLE_IN_SESSION,,Y,N,Y,1,1,IS_DATABASE_ROLE_IN_SESSION(VARCHAR) RETURN BOOLEAN,Return true if the db role is in current role hierarchy,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_DATE,,Y,N,N,1,1,IS_DATE(VARIANT) RETURN BOOLEAN,Returns true if VARIANT value is a DATE,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_DATE_VALUE,,Y,N,N,1,1,IS_DATE_VALUE(VARIANT) RETURN BOOLEAN,Returns true if VARIANT value is a DATE,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_DECIMAL,,Y,N,N,1,1,IS_DECIMAL(VARIANT) RETURN BOOLEAN,Returns true if VARIANT value is a decimal fixed-point number,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_DOUBLE,,Y,N,N,1,1,IS_DOUBLE(VARIANT) RETURN BOOLEAN,Returns true if VARIANT value is a real number,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_GRANTED_TO_INVOKER_ROLE,,Y,N,Y,1,1,IS_GRANTED_TO_INVOKER_ROLE(VARCHAR) RETURN BOOLEAN,Returns true if the arg is in invoker_role's hierarchy,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_INSTANCE_ROLE_IN_SESSION,,Y,N,N,2,2,"IS_INSTANCE_ROLE_IN_SESSION(VARCHAR, VARCHAR) RETURN BOOLEAN",results,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_INTEGER,,Y,N,N,1,1,IS_INTEGER(VARIANT) RETURN BOOLEAN,Returns true if VARIANT value is integer,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_NULL_VALUE,,Y,N,N,1,1,IS_NULL_VALUE(VARIANT) RETURN BOOLEAN,Returns true if VARIANT value is null,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_OBJECT,,Y,N,N,1,1,IS_OBJECT(VARIANT) RETURN BOOLEAN,Returns true if VARIANT value is an object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_REAL,,Y,N,N,1,1,IS_REAL(VARIANT) RETURN BOOLEAN,Returns true if VARIANT value is a real number,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_ROLE_IN_SESSION,,Y,N,Y,1,1,IS_ROLE_IN_SESSION(VARCHAR) RETURN BOOLEAN,Return true if in current hierarchy,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_TIME,,Y,N,N,1,1,IS_TIME(VARIANT) RETURN BOOLEAN,Returns true if VARIANT value is a TIME,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_TIMESTAMP_LTZ,,Y,N,N,1,1,IS_TIMESTAMP_LTZ(VARIANT) RETURN BOOLEAN,Returns true if VARIANT value is a TIMESTAMP_LTZ,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_TIMESTAMP_NTZ,,Y,N,N,1,1,IS_TIMESTAMP_NTZ(VARIANT) RETURN BOOLEAN,Returns true if VARIANT value is a TIMESTAMP_NTZ,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_TIMESTAMP_TZ,,Y,N,N,1,1,IS_TIMESTAMP_TZ(VARIANT) RETURN BOOLEAN,Returns true if VARIANT value is a TIMESTAMP_TZ,,N,N,,,,N,SQL,N,N
2024-10-29 09:47:00.502 -0700,IS_TRUST_CENTER_ADMIN,TRUST_CENTER,N,N,N,0,0,IS_TRUST_CENTER_ADMIN() RETURN VARCHAR,user-defined function,SNOWFLAKE,N,N,Y,,,N,SQL,N,N
2024-10-29 09:47:00.653 -0700,IS_TRUST_CENTER_VIEWER,TRUST_CENTER,N,N,N,0,0,IS_TRUST_CENTER_VIEWER() RETURN VARCHAR,user-defined function,SNOWFLAKE,N,N,Y,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,IS_VARCHAR,,Y,N,N,1,1,IS_VARCHAR(VARIANT) RETURN BOOLEAN,Returns true if VARIANT value is a text string,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,JAROWINKLER_SIMILARITY,,Y,N,Y,2,2,"JAROWINKLER_SIMILARITY(VARCHAR, VARCHAR) RETURN NUMBER",Returns the Jaro-Winkler similarity metric between two strings.,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,JOIN_CONSTRAINT,,Y,N,Y,1,1,JOIN_CONSTRAINT(BOOLEAN) RETURN SYSTEM$JOIN_CONSTRAINT,Returns the join constraint,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,JSON_EXTRACT_PATH_TEXT,,Y,N,N,2,2,"JSON_EXTRACT_PATH_TEXT(VARCHAR, VARCHAR) RETURN VARCHAR",Parses the first argument as a JSON and returns the value of the element pointed to by the second argument,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,KURTOSIS,,Y,Y,Y,1,1,"KURTOSIS(NUMBER) RETURN FLOAT, KURTOSIS(FLOAT) RETURN FLOAT",Returns the sample kurtosis of the values in a group. Null values are ignored.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LAG,,Y,N,N,1,3,"LAG(ANY, DEFAULT NUMBER, DEFAULT ANY) RETURN ANY",Returns the value of an expression at the specified offset row,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LAST_DAY,,Y,N,N,1,2,,,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LAST_QUERY_ID,,Y,N,N,0,1,LAST_QUERY_ID(DEFAULT NUMBER) RETURN VARCHAR,Returns the id of the last executed statement in the current session.,,N,N,,,,N,SQL,N,N
2023-02-03 14:38:08.297 -0800,LAST_SUCCESSFUL_SCHEDULED_TIME,ALERT,N,N,N,0,0,LAST_SUCCESSFUL_SCHEDULED_TIME() RETURN TIMESTAMP_LTZ,user-defined function,SNOWFLAKE,N,N,Y,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LAST_TRANSACTION,,Y,N,N,0,0,LAST_TRANSACTION() RETURN NUMBER,Returns the transaction id of the last committed or rolled back transaction in the current session.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LAST_VALUE,,Y,Y,N,1,1,LAST_VALUE(ANY) RETURN ANY,Returns the last value of a column,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LEAD,,Y,N,N,1,3,"LEAD(ANY, DEFAULT NUMBER, DEFAULT ANY) RETURN ANY",Returns the value of an expression at the specified offset row,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LEAST,,Y,N,N,1,-1,LEAST(ANY) RETURN ANY,returns the smallest value from a list of expressions,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LEAST_IGNORE_NULLS,,Y,N,N,1,-1,LEAST_IGNORE_NULLS(ANY) RETURN ANY,returns the smallest value from a list of expressions,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LEFT,,Y,N,N,2,2,"LEFT(VARCHAR, NUMBER) RETURN VARCHAR",Returns leftmost N characters of the input string,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LEN,,Y,N,N,1,1,LEN(VARCHAR) RETURN NUMBER,Returns length of string,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LEN,,Y,N,N,1,1,LEN(BINARY) RETURN NUMBER,Returns length of binary input,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LENGTH,,Y,N,N,1,1,"LENGTH(VARCHAR) RETURN NUMBER, LENGTH(BINARY) RETURN NUMBER",Returns the length of the string,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LIKE,,Y,N,Y,2,3,"LIKE(VARCHAR, VARCHAR, DEFAULT VARCHAR) RETURN BOOLEAN, LIKE(ROW(ANY), ROW(ANY), DEFAULT VARCHAR) RETURN BOOLEAN",returns TRUE if subject LIKE pattern,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LIKE_ALL,,Y,N,N,3,-1,"LIKE_ALL(VARCHAR, VARCHAR, VARCHAR) RETURN BOOLEAN",returns TRUE if subject LIKE all of the patterns,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LIKE_ANY,,Y,N,N,3,-1,"LIKE_ANY(VARCHAR, VARCHAR, VARCHAR) RETURN BOOLEAN",returns TRUE if subject LIKE any of the patterns,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LISTAGG,,Y,Y,N,1,2,"LISTAGG(VARCHAR, DEFAULT VARCHAR) RETURN VARCHAR",output string,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LN,,Y,N,Y,1,1,LN(FLOAT) RETURN FLOAT,returns the natural logarithm of a,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LOCALTIME,,Y,N,Y,0,1,LOCALTIME(DEFAULT NUMBER) RETURN TIME,Returns the current time.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LOCALTIMESTAMP,,Y,N,Y,0,1,LOCALTIMESTAMP(DEFAULT NUMBER) RETURN TIMESTAMP_LTZ,Returns the current timestamp.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LOG,,Y,N,Y,2,2,"LOG(FLOAT, FLOAT) RETURN FLOAT",returns the logarithm base b of a,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LOWER,,Y,N,N,1,1,LOWER(VARCHAR) RETURN VARCHAR,return string with all characters in lowercase,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LPAD,,Y,N,N,2,3,"LPAD(VARCHAR, NUMBER, DEFAULT VARCHAR) RETURN VARCHAR, LPAD(BINARY, NUMBER, BINARY) RETURN BINARY",padded result string,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,LTRIM,,Y,N,N,1,2,"LTRIM(VARCHAR, DEFAULT VARCHAR) RETURN VARCHAR",return string trimmed from left,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MAP_CAT,,Y,N,N,2,2,"MAP_CAT(MAP(ANY, ANY), MAP(ANY, ANY)) RETURN MAP(ANY, ANY)",the resulting MAP,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MAP_CONTAINS_KEY,,Y,N,N,2,2,"MAP_CONTAINS_KEY(ANY, MAP(ANY, ANY)) RETURN BOOLEAN",Returns true if map contains key,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MAP_DELETE,,Y,N,N,2,-1,"MAP_DELETE(MAP(ANY, ANY), ANY) RETURN MAP(ANY, ANY)",the resulting MAP,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MAP_INSERT,,Y,N,N,3,4,"MAP_INSERT(MAP(ANY, ANY), ANY, ANY, DEFAULT BOOLEAN) RETURN MAP(ANY, ANY)","The map with the new key, value pair",,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MAP_KEYS,,Y,N,N,1,1,"MAP_KEYS(MAP(ANY, ANY)) RETURN ARRAY(ANY)",The array with the map's keys,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MAP_PICK,,Y,N,N,2,-1,"MAP_PICK(MAP(ANY, ANY), ANY) RETURN MAP(ANY, ANY), MAP_PICK(MAP(ANY, ANY), ARRAY(ANY)) RETURN MAP(ANY, ANY), MAP_PICK(MAP(ANY, ANY), ARRAY) RETURN MAP(ANY, ANY)",the resulting MAP,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MAP_SIZE,,Y,N,N,1,1,"MAP_SIZE(MAP(ANY, ANY)) RETURN NUMBER",The amount of entries in the map,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MAX,,Y,Y,Y,1,1,MAX(ANY) RETURN ANY,Returns the maximum of a column,,N,Y,,,,N,SQL,N,N
2024-04-22 13:45:34.863 -0700,MAX,CORE,N,N,N,1,1,MAX(TABLE(FLOAT)) RETURN FLOAT,Maximum value of the column.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2024-04-22 13:45:34.739 -0700,MAX,CORE,N,N,N,1,1,MAX(TABLE(NUMBER)) RETURN NUMBER,Maximum value of the column.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2012-08-01 00:00:00.000 -0700,MAX_BY,,Y,Y,N,2,3,"MAX_BY(ANY, ANY) RETURN ANY, MAX_BY(ANY, ANY, NUMBER) RETURN ARRAY",Returns value of first column with maximum second column val,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MD5,,Y,N,N,1,1,"MD5(VARCHAR) RETURN VARCHAR, MD5(BINARY) RETURN VARCHAR",Hex-encoded MD5 digest,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MD5_BINARY,,Y,N,N,1,1,"MD5_BINARY(VARCHAR) RETURN BINARY, MD5_BINARY(BINARY) RETURN BINARY",Binary MD5 digest,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MD5_HEX,,Y,N,N,1,1,"MD5_HEX(VARCHAR) RETURN VARCHAR, MD5_HEX(BINARY) RETURN VARCHAR",Hex-encoded MD5 digest,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MD5_NUMBER,,Y,N,N,1,1,"MD5_NUMBER(VARCHAR) RETURN NUMBER, MD5_NUMBER(BINARY) RETURN NUMBER",Integral MD5 digest,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MD5_NUMBER_LOWER64,,Y,N,N,1,1,,,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MD5_NUMBER_UPPER64,,Y,N,N,1,1,,,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MEDIAN,,Y,Y,N,1,1,MEDIAN(DEFAULT NUMBER) RETURN NUMBER,value of sort key at specified percentile,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MIN,,Y,Y,Y,1,1,MIN(ANY) RETURN ANY,Returns the minimum of a column,,N,Y,,,,N,SQL,N,N
2024-04-22 13:45:43.601 -0700,MIN,CORE,N,N,N,1,1,MIN(TABLE(FLOAT)) RETURN FLOAT,Minimum value of the column.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2024-04-22 13:45:43.454 -0700,MIN,CORE,N,N,N,1,1,MIN(TABLE(NUMBER)) RETURN NUMBER,Minimum value of the column.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2012-08-01 00:00:00.000 -0700,MINHASH,,Y,Y,N,2,-1,"MINHASH(NUMBER, ANY) RETURN VARIANT",Minhash state including an array of k (first input arg) minimum hash values,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MINHASH_COMBINE,,Y,Y,N,1,1,MINHASH_COMBINE(VARIANT) RETURN VARIANT,Combined result of two (or more) minhash states,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MINUTE,,Y,N,N,1,1,,,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MIN_BY,,Y,Y,N,2,3,"MIN_BY(ANY, ANY) RETURN ANY, MIN_BY(ANY, ANY, NUMBER) RETURN ARRAY",Returns value of first column with minimum second column val,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MOD,,Y,N,N,2,2,"MOD(NUMBER, NUMBER) RETURN NUMBER, MOD(FLOAT, FLOAT) RETURN FLOAT",Computes modulo of two numbers,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MODE,,Y,Y,N,1,1,MODE(ANY) RETURN ANY,Returns the most frequent item of a column,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MONTH,,Y,N,N,1,1,,,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MONTHNAME,,Y,N,N,1,1,MONTHNAME(DATE) RETURN VARCHAR,Month name,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,MONTHS_BETWEEN,,Y,N,N,2,2,,,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,NEGATE,,Y,N,Y,1,1,"NEGATE(NUMBER) RETURN NUMBER, NEGATE(FLOAT) RETURN FLOAT",returns the negative value of its input argument.,,N,Y,,,,N,SQL,N,N
2024-10-25 09:51:41.362 -0700,NEUTRALIZE_WHINING,PUBLIC,N,N,N,1,1,NEUTRALIZE_WHINING(VARCHAR) RETURN VARCHAR,user-defined function,UTIL_DB,N,N,N,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,NEXT_DAY,,Y,N,N,2,2,"NEXT_DAY(DATE, VARCHAR) RETURN DATE",returns the first weekday named by weekday that is later than date,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,NORMAL,,Y,N,N,2,3,"NORMAL(FLOAT, FLOAT, NUMBER) RETURN FLOAT",Returns a normal distribution,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,NORMALIZE,,Y,N,N,3,3,"NORMALIZE(NUMBER, NUMBER, NUMBER) RETURN FLOAT, NORMALIZE(FLOAT, FLOAT, FLOAT) RETURN FLOAT, NORMALIZE(VARCHAR, NUMBER, NUMBER) RETURN FLOAT, NORMALIZE(TIME, TIME, TIME) RETURN FLOAT, NORMALIZE(TIMESTAMP_LTZ, TIMESTAMP_LTZ, TIMESTAMP_LTZ) RETURN FLOAT, NORMALIZE(DATE, DATE, DATE) RETURN FLOAT",normalized value,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,NOT,,Y,N,Y,1,1,NOT(BOOLEAN) RETURN BOOLEAN,"returns TRUE if input is FALSE, FALSE otherwise",,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,NO_AGGREGATION_CONSTRAINT,,Y,N,Y,0,0,NO_AGGREGATION_CONSTRAINT() RETURN SYSTEM$AGGREGATION_CONSTRAINT,Returns the aggregation constraint,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,NO_PRIVACY_POLICY,,Y,N,Y,0,0,NO_PRIVACY_POLICY() RETURN SYSTEM$PRIVACY_BUDGET,Returns NO_CONFIG_VALUE,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,NTH_VALUE,,Y,N,N,2,2,"NTH_VALUE(ANY, NUMBER) RETURN ANY",Returns the first value of a column,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,NTILE,,Y,N,N,1,1,NTILE(NUMBER) RETURN NUMBER,Number of groups (ntiles) per window,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,NULLIF,,Y,N,N,2,2,"NULLIF(ANY, ANY) RETURN ANY","Returns the 1st input, with values equal to the 2nd input replaced with NULL",,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,NULLIFZERO,,Y,N,N,1,1,"NULLIFZERO(NUMBER) RETURN NUMBER, NULLIFZERO(FLOAT) RETURN FLOAT","Returns the 1st input, with values equal to 0 replaced with NULL",,N,N,,,,N,SQL,N,N
2023-09-05 17:35:09.468 -0700,NULL_COUNT,CORE,N,N,N,1,1,NULL_COUNT(TABLE(FLOAT)) RETURN NUMBER,Count of column values that are null.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2023-09-05 17:35:10.013 -0700,NULL_COUNT,CORE,N,N,N,1,1,NULL_COUNT(TABLE(NUMBER)) RETURN NUMBER,Count of column values that are null.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2023-09-05 17:35:09.601 -0700,NULL_COUNT,CORE,N,N,N,1,1,NULL_COUNT(TABLE(TIMESTAMP_LTZ)) RETURN NUMBER,Count of column values that are null.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2023-09-05 17:35:09.740 -0700,NULL_COUNT,CORE,N,N,N,1,1,NULL_COUNT(TABLE(TIMESTAMP_NTZ)) RETURN NUMBER,Count of column values that are null.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2023-09-05 17:35:09.877 -0700,NULL_COUNT,CORE,N,N,N,1,1,NULL_COUNT(TABLE(TIMESTAMP_TZ)) RETURN NUMBER,Count of column values that are null.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2023-09-05 17:35:09.325 -0700,NULL_COUNT,CORE,N,N,N,1,1,NULL_COUNT(TABLE(VARCHAR)) RETURN NUMBER,Count of column values that are null.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2024-04-22 13:45:54.266 -0700,NULL_COUNT,CORE,N,N,N,1,1,NULL_COUNT(TABLE(DATE)) RETURN NUMBER,Count of column values that are null.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2024-04-22 13:46:05.884 -0700,NULL_PERCENT,CORE,N,N,N,1,1,NULL_PERCENT(TABLE(DATE)) RETURN NUMBER,Percentage of column values that are null.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2024-04-22 13:46:05.072 -0700,NULL_PERCENT,CORE,N,N,N,1,1,NULL_PERCENT(TABLE(FLOAT)) RETURN NUMBER,Percentage of column values that are null.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2024-04-22 13:46:06.127 -0700,NULL_PERCENT,CORE,N,N,N,1,1,NULL_PERCENT(TABLE(NUMBER)) RETURN NUMBER,Percentage of column values that are null.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2024-04-22 13:46:05.295 -0700,NULL_PERCENT,CORE,N,N,N,1,1,NULL_PERCENT(TABLE(TIMESTAMP_LTZ)) RETURN NUMBER,Percentage of column values that are null.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2024-04-22 13:46:05.501 -0700,NULL_PERCENT,CORE,N,N,N,1,1,NULL_PERCENT(TABLE(TIMESTAMP_NTZ)) RETURN NUMBER,Percentage of column values that are null.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2024-04-22 13:46:05.696 -0700,NULL_PERCENT,CORE,N,N,N,1,1,NULL_PERCENT(TABLE(TIMESTAMP_TZ)) RETURN NUMBER,Percentage of column values that are null.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2024-04-22 13:46:04.884 -0700,NULL_PERCENT,CORE,N,N,N,1,1,NULL_PERCENT(TABLE(VARCHAR)) RETURN NUMBER,Percentage of column values that are null.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2012-08-01 00:00:00.000 -0700,NVL,,Y,N,Y,2,2,"NVL(ANY, ANY) RETURN ANY","Returns second expression if the first expression is NULL, the first expression otherwise.",,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,NVL2,,Y,N,N,3,3,"NVL2(ANY, ANY, ANY) RETURN ANY",Returns second expression if the first expression is NOT NULL. Returns the third expression otherwise.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,OBJECTAGG,,Y,Y,N,2,2,"OBJECTAGG(VARCHAR, VARIANT) RETURN OBJECT",output object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,OBJECT_AGG,,Y,Y,N,2,2,"OBJECT_AGG(VARCHAR, VARIANT) RETURN OBJECT",output object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,OBJECT_CONSTRUCT,,Y,N,N,0,-1,OBJECT_CONSTRUCT(ANY) RETURN OBJECT,the resulting object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,OBJECT_CONSTRUCT(*),,Y,N,N,0,-1,OBJECT_CONSTRUCT(*)(ANY) RETURN OBJECT,the resulting object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,OBJECT_CONSTRUCT_KEEP_NULL,,Y,N,N,0,-1,OBJECT_CONSTRUCT_KEEP_NULL(ANY) RETURN OBJECT,the resulting object with null value,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,OBJECT_CONSTRUCT_KEEP_NULL(*),,Y,N,N,0,-1,OBJECT_CONSTRUCT_KEEP_NULL(*)(ANY) RETURN OBJECT,the resulting object with null value,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,OBJECT_DELETE,,Y,N,N,2,-1,"OBJECT_DELETE(OBJECT, VARCHAR) RETURN OBJECT, OBJECT_DELETE(OBJECT(placeholder ANY), VARCHAR) RETURN OBJECT(placeholder ANY)",the resulting OBJECT,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,OBJECT_INSERT,,Y,N,N,3,4,"OBJECT_INSERT(OBJECT, VARCHAR, ANY, DEFAULT BOOLEAN) RETURN OBJECT, OBJECT_INSERT(OBJECT(placeholder ANY), VARCHAR, ANY, DEFAULT BOOLEAN) RETURN OBJECT(placeholder ANY)",the resulting OBJECT,,N,N,,,,N,SQL,N,N
